Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class
1943.364,TCP  ,EXT_SERVER,80,11030_167,142,14,616,1,.A..S.,0,unknown
30.998,TCP  ,11030_167,97,EXT_SERVER,80,2,92,1,....S.,0,unknown
30.998,TCP  ,EXT_SERVER,80,11030_167,97,7,308,1,.A..S.,0,unknown
30.999,TCP  ,11030_167,177,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.999,TCP  ,EXT_SERVER,80,11030_167,177,6,264,1,.A..S.,0,unknown
3030.931,TCP  ,11030_167,150,EXT_SERVER,80,6,276,1,....S.,0,unknown
3030.931,TCP  ,EXT_SERVER,80,11030_167,150,14,616,1,.A..S.,0,unknown
31,TCP  ,11030_167,264,EXT_SERVER,80,3,138,1,....S.,0,unknown
31,TCP  ,EXT_SERVER,80,11030_167,264,7,308,1,.A..S.,0,unknown
30.998,TCP  ,11030_167,351,EXT_SERVER,80,3,138,1,....S.,0,unknown
30.998,TCP  ,EXT_SERVER,80,11030_167,351,7,308,1,.A..S.,0,unknown
30.996,TCP  ,11030_167,392,EXT_SERVER,80,3,138,1,....S.,0,unknown
30.996,TCP  ,EXT_SERVER,80,11030_167,392,7,308,1,.A..S.,0,unknown
30.996,TCP  ,11030_167,153,EXT_SERVER,80,3,138,1,....S.,0,unknown
30.996,TCP  ,EXT_SERVER,80,11030_167,153,7,308,1,.A..S.,0,unknown
1846.894,TCP  ,11030_167,311,EXT_SERVER,80,6,276,1,....S.,0,unknown
1846.894,TCP  ,EXT_SERVER,80,11030_167,311,20,880,1,.A..S.,0,unknown
31.001,TCP  ,11030_167,162,EXT_SERVER,80,3,138,1,....S.,0,unknown
31.001,TCP  ,EXT_SERVER,80,11030_167,162,7,308,1,.A..S.,0,unknown
30.999,TCP  ,11030_167,238,EXT_SERVER,80,3,138,1,....S.,0,unknown
30.999,TCP  ,EXT_SERVER,80,11030_167,238,7,308,1,.A..S.,0,unknown
30.998,TCP  ,11030_167,190,EXT_SERVER,80,3,138,1,....S.,0,unknown
30.998,TCP  ,EXT_SERVER,80,11030_167,190,7,308,1,.A..S.,0,unknown
30.998,TCP  ,11030_167,418,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.998,TCP  ,EXT_SERVER,80,11030_167,418,6,264,1,.A..S.,0,unknown
30.999,TCP  ,11030_167,212,EXT_SERVER,80,3,138,1,....S.,0,unknown
30.999,TCP  ,EXT_SERVER,80,11030_167,212,7,308,1,.A..S.,0,unknown
30.999,TCP  ,11030_167,432,EXT_SERVER,80,3,138,1,....S.,0,unknown
30.999,TCP  ,EXT_SERVER,80,11030_167,432,7,308,1,.A..S.,0,unknown
31,TCP  ,11030_167,185,EXT_SERVER,80,3,138,1,....S.,0,unknown
31,TCP  ,EXT_SERVER,80,11030_167,185,7,308,1,.A..S.,0,unknown
0,TCP  ,11264_155,34880,EXT_SERVER,443,1,46,1,....S.,0,unknown
0,TCP  ,EXT_SERVER,443,11264_155,34880,1,40,1,.A.R..,0,unknown
30.997,TCP  ,11030_167,82,EXT_SERVER,80,3,138,1,....S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11030_167,82,7,308,1,.A..S.,0,unknown
30.997,TCP  ,11030_167,290,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11030_167,290,6,264,1,.A..S.,0,unknown
2205.469,TCP  ,11030_167,149,EXT_SERVER,80,6,276,1,....S.,0,unknown
2205.469,TCP  ,EXT_SERVER,80,11030_167,149,14,616,1,.A..S.,0,unknown
30.998,TCP  ,11030_167,337,EXT_SERVER,80,2,92,1,....S.,0,unknown
30.998,TCP  ,EXT_SERVER,80,11030_167,337,7,308,1,.A..S.,0,unknown
30.996,TCP  ,11030_167,192,EXT_SERVER,80,3,138,1,....S.,0,unknown
30.996,TCP  ,EXT_SERVER,80,11030_167,192,7,308,1,.A..S.,0,unknown
2306.519,TCP  ,11030_167,114,EXT_SERVER,80,4,184,1,....S.,0,unknown
2306.519,TCP  ,EXT_SERVER,80,11030_167,114,13,572,1,.A..S.,0,unknown
583.244,TCP  ,11030_167,374,EXT_SERVER,80,6,276,1,....S.,0,unknown
583.244,TCP  ,EXT_SERVER,80,11030_167,374,14,616,1,.A..S.,0,unknown
30.999,TCP  ,11030_167,373,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.999,TCP  ,EXT_SERVER,80,11030_167,373,6,264,1,.A..S.,0,unknown
30.997,TCP  ,11030_167,86,EXT_SERVER,80,3,138,1,....S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11030_167,86,7,308,1,.A..S.,0,unknown
31,TCP  ,11030_167,138,EXT_SERVER,80,3,138,1,....S.,0,unknown
31,TCP  ,EXT_SERVER,80,11030_167,138,7,308,1,.A..S.,0,unknown
0.284,TCP  ,11279_163,6000,EXT_SERVER,80,2,92,1,...RS.,0,unknown
0.284,TCP  ,EXT_SERVER,80,11279_163,6000,1,44,1,.A..S.,0,unknown
31,TCP  ,11030_167,303,EXT_SERVER,80,3,138,1,....S.,0,unknown
31,TCP  ,EXT_SERVER,80,11030_167,303,7,308,1,.A..S.,0,unknown
31,TCP  ,11286_17,355,EXT_SERVER,80,3,138,1,....S.,0,unknown
31,TCP  ,EXT_SERVER,80,11286_17,355,7,308,1,.A..S.,0,unknown
30.996,TCP  ,11286_17,193,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.996,TCP  ,EXT_SERVER,80,11286_17,193,6,264,1,.A..S.,0,unknown
30.999,TCP  ,11030_167,84,EXT_SERVER,80,3,138,1,....S.,0,unknown
30.999,TCP  ,EXT_SERVER,80,11030_167,84,7,308,1,.A..S.,0,unknown
30.999,TCP  ,11064_44,307,EXT_SERVER,80,3,138,1,....S.,0,unknown
30.999,TCP  ,EXT_SERVER,80,11064_44,307,7,308,1,.A..S.,0,unknown
30.998,TCP  ,EXT_SERVER,80,11287_128,134,7,308,1,.A..S.,0,unknown
30.998,TCP  ,11287_128,134,EXT_SERVER,80,3,138,1,....S.,0,unknown
0.012,TCP  ,11288_80,45761,EXT_SERVER,80,2,92,1,...RS.,0,unknown
0.012,TCP  ,EXT_SERVER,80,11288_80,45761,1,44,1,.A..S.,0,unknown
0.017,TCP  ,11289_34,24707,EXT_SERVER,80,2,92,1,...RS.,0,unknown
0.017,TCP  ,EXT_SERVER,80,11289_34,24707,1,44,1,.A..S.,0,unknown
0.012,TCP  ,11290_68,16772,EXT_SERVER,80,2,92,1,...RS.,0,unknown
0.012,TCP  ,EXT_SERVER,80,11290_68,16772,1,44,1,.A..S.,0,unknown
0.012,TCP  ,11288_80,34941,EXT_SERVER,80,2,92,1,...RS.,0,unknown
0.012,TCP  ,EXT_SERVER,80,11288_80,34941,1,44,1,.A..S.,0,unknown
0.021,TCP  ,11289_34,32390,EXT_SERVER,80,2,92,1,...RS.,0,unknown
0.021,TCP  ,EXT_SERVER,80,11289_34,32390,1,44,1,.A..S.,0,unknown
0.012,TCP  ,11290_68,28317,EXT_SERVER,80,2,92,1,...RS.,0,unknown
0.012,TCP  ,EXT_SERVER,80,11290_68,28317,1,44,1,.A..S.,0,unknown
0.012,TCP  ,11288_80,48825,EXT_SERVER,80,2,92,1,...RS.,0,unknown
0.012,TCP  ,EXT_SERVER,80,11288_80,48825,1,44,1,.A..S.,0,unknown
0.021,TCP  ,11289_34,25603,EXT_SERVER,80,2,92,1,...RS.,0,unknown
0.021,TCP  ,EXT_SERVER,80,11289_34,25603,1,44,1,.A..S.,0,unknown
0.012,TCP  ,11290_68,53954,EXT_SERVER,80,2,92,1,...RS.,0,unknown
0.012,TCP  ,EXT_SERVER,80,11290_68,53954,1,44,1,.A..S.,0,unknown
0.012,TCP  ,11288_80,64312,EXT_SERVER,80,2,92,1,...RS.,0,unknown
0.012,TCP  ,EXT_SERVER,80,11288_80,64312,1,44,1,.A..S.,0,unknown
0.018,TCP  ,11289_34,10560,EXT_SERVER,80,2,92,1,...RS.,0,unknown
0.018,TCP  ,EXT_SERVER,80,11289_34,10560,1,44,1,.A..S.,0,unknown
0.012,TCP  ,11290_68,30820,EXT_SERVER,80,2,92,1,...RS.,0,unknown
0.012,TCP  ,EXT_SERVER,80,11290_68,30820,1,44,1,.A..S.,0,unknown
0.011,TCP  ,11288_80,2651,EXT_SERVER,80,2,92,1,...RS.,0,unknown
0.011,TCP  ,EXT_SERVER,80,11288_80,2651,1,44,1,.A..S.,0,unknown
1.018,TCP  ,11289_34,52375,EXT_SERVER,80,2,92,1,...RS.,0,unknown
1.018,TCP  ,EXT_SERVER,80,11289_34,52375,2,88,1,.A..S.,0,unknown
0.012,TCP  ,11288_80,23046,EXT_SERVER,80,2,92,1,...RS.,0,unknown
0.012,TCP  ,EXT_SERVER,80,11288_80,23046,1,44,1,.A..S.,0,unknown
0.012,TCP  ,11290_68,63638,EXT_SERVER,80,2,92,1,...RS.,0,unknown
0.012,TCP  ,EXT_SERVER,80,11290_68,63638,1,44,1,.A..S.,0,unknown
0.018,TCP  ,11289_34,16592,EXT_SERVER,80,2,92,1,...RS.,0,unknown
0.018,TCP  ,EXT_SERVER,80,11289_34,16592,1,44,1,.A..S.,0,unknown
30.997,TCP  ,11030_167,294,EXT_SERVER,80,3,138,1,....S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11030_167,294,7,308,1,.A..S.,0,unknown
30.998,TCP  ,EXT_SERVER,80,11287_128,232,7,308,1,.A..S.,0,unknown
30.998,TCP  ,11287_128,232,EXT_SERVER,80,3,138,1,....S.,0,unknown
30.999,TCP  ,EXT_SERVER,80,11287_128,257,7,308,1,.A..S.,0,unknown
30.999,TCP  ,11287_128,257,EXT_SERVER,80,3,138,1,....S.,0,unknown
30.999,TCP  ,11064_44,132,EXT_SERVER,80,3,138,1,....S.,0,unknown
30.999,TCP  ,EXT_SERVER,80,11064_44,132,7,308,1,.A..S.,0,unknown
30.996,TCP  ,11295_71,50082,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.996,TCP  ,EXT_SERVER,80,11295_71,50082,6,264,1,.A..S.,0,unknown
30.997,TCP  ,11295_71,16393,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11295_71,16393,6,264,1,.A..S.,0,unknown
30.999,TCP  ,11295_71,3737,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.999,TCP  ,EXT_SERVER,80,11295_71,3737,6,264,1,.A..S.,0,unknown
30.998,TCP  ,11295_71,34274,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.998,TCP  ,EXT_SERVER,80,11295_71,34274,6,264,1,.A..S.,0,unknown
30.998,TCP  ,11295_71,27670,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.998,TCP  ,EXT_SERVER,80,11295_71,27670,6,264,1,.A..S.,0,unknown
30.997,TCP  ,11295_71,28853,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11295_71,28853,6,264,1,.A..S.,0,unknown
30.996,TCP  ,11295_71,42153,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.996,TCP  ,EXT_SERVER,80,11295_71,42153,6,264,1,.A..S.,0,unknown
30.999,TCP  ,11295_71,60961,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.999,TCP  ,EXT_SERVER,80,11295_71,60961,6,264,1,.A..S.,0,unknown
30.996,TCP  ,11295_71,8343,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.996,TCP  ,EXT_SERVER,80,11295_71,8343,6,264,1,.A..S.,0,unknown
30.997,TCP  ,11295_71,17222,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11295_71,17222,6,264,1,.A..S.,0,unknown
30.998,TCP  ,11295_71,4643,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.998,TCP  ,EXT_SERVER,80,11295_71,4643,6,264,1,.A..S.,0,unknown
30.997,TCP  ,11295_71,42602,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11295_71,42602,6,264,1,.A..S.,0,unknown
31,TCP  ,11295_71,16616,EXT_SERVER,80,1,46,1,....S.,0,unknown
31,TCP  ,EXT_SERVER,80,11295_71,16616,6,264,1,.A..S.,0,unknown
30.999,TCP  ,11295_71,54113,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.999,TCP  ,EXT_SERVER,80,11295_71,54113,6,264,1,.A..S.,0,unknown
30.997,TCP  ,11295_71,11127,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11295_71,11127,6,264,1,.A..S.,0,unknown
30.997,TCP  ,11295_71,30808,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11295_71,30808,6,264,1,.A..S.,0,unknown
30.997,TCP  ,11295_71,33076,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11295_71,33076,6,264,1,.A..S.,0,unknown
30.999,TCP  ,11295_71,20510,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.999,TCP  ,EXT_SERVER,80,11295_71,20510,6,264,1,.A..S.,0,unknown
30.999,TCP  ,11295_71,18904,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.999,TCP  ,EXT_SERVER,80,11295_71,18904,6,264,1,.A..S.,0,unknown
30.998,TCP  ,11295_71,42029,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.998,TCP  ,EXT_SERVER,80,11295_71,42029,6,264,1,.A..S.,0,unknown
618.903,TCP  ,11286_17,277,EXT_SERVER,80,6,276,1,....S.,0,unknown
618.903,TCP  ,EXT_SERVER,80,11286_17,277,14,616,1,.A..S.,0,unknown
618.585,TCP  ,11286_17,316,EXT_SERVER,80,6,276,1,....S.,0,unknown
618.585,TCP  ,EXT_SERVER,80,11286_17,316,14,616,1,.A..S.,0,unknown
618.28,TCP  ,11286_17,227,EXT_SERVER,80,6,276,1,....S.,0,unknown
618.28,TCP  ,EXT_SERVER,80,11286_17,227,14,616,1,.A..S.,0,unknown
618.05,TCP  ,EXT_SERVER,80,11287_128,352,14,616,1,.A..S.,0,unknown
618.05,TCP  ,11287_128,352,EXT_SERVER,80,6,276,1,....S.,0,unknown
874.958,TCP  ,11064_44,154,EXT_SERVER,80,9,414,1,....S.,0,unknown
874.958,TCP  ,EXT_SERVER,80,11064_44,154,21,924,1,.A..S.,0,unknown
30.996,TCP  ,11064_44,352,EXT_SERVER,80,3,138,1,....S.,0,unknown
30.996,TCP  ,EXT_SERVER,80,11064_44,352,7,308,1,.A..S.,0,unknown
30.999,TCP  ,11331_178,104,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.999,TCP  ,EXT_SERVER,80,11331_178,104,6,264,1,.A..S.,0,unknown
30.997,TCP  ,11331_178,309,EXT_SERVER,80,2,92,1,....S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11331_178,309,7,308,1,.A..S.,0,unknown
30.997,TCP  ,11331_178,396,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11331_178,396,6,264,1,.A..S.,0,unknown
30.996,TCP  ,11331_178,200,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.996,TCP  ,EXT_SERVER,80,11331_178,200,6,264,1,.A..S.,0,unknown
30.997,TCP  ,11331_178,301,EXT_SERVER,80,2,92,1,....S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11331_178,301,7,308,1,.A..S.,0,unknown
31,TCP  ,11331_178,149,EXT_SERVER,80,1,46,1,....S.,0,unknown
31,TCP  ,EXT_SERVER,80,11331_178,149,6,264,1,.A..S.,0,unknown
30.997,TCP  ,11331_178,114,EXT_SERVER,80,2,92,1,....S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11331_178,114,7,308,1,.A..S.,0,unknown
30.998,TCP  ,11331_178,135,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.998,TCP  ,EXT_SERVER,80,11331_178,135,6,264,1,.A..S.,0,unknown
30.996,TCP  ,11331_178,139,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.996,TCP  ,EXT_SERVER,80,11331_178,139,6,264,1,.A..S.,0,unknown
30.998,TCP  ,11331_178,386,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.998,TCP  ,EXT_SERVER,80,11331_178,386,6,264,1,.A..S.,0,unknown
30.996,TCP  ,11331_178,214,EXT_SERVER,80,2,92,1,....S.,0,unknown
30.996,TCP  ,EXT_SERVER,80,11331_178,214,7,308,1,.A..S.,0,unknown
30.996,TCP  ,11331_178,266,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.996,TCP  ,EXT_SERVER,80,11331_178,266,6,264,1,.A..S.,0,unknown
30.997,TCP  ,11331_178,384,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11331_178,384,6,264,1,.A..S.,0,unknown
31.002,TCP  ,11331_178,115,EXT_SERVER,80,1,46,1,....S.,0,unknown
31.002,TCP  ,EXT_SERVER,80,11331_178,115,6,264,1,.A..S.,0,unknown
30.998,TCP  ,11331_178,96,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.998,TCP  ,EXT_SERVER,80,11331_178,96,6,264,1,.A..S.,0,unknown
30.999,TCP  ,11331_178,310,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.999,TCP  ,EXT_SERVER,80,11331_178,310,6,264,1,.A..S.,0,unknown
30.996,TCP  ,11331_178,372,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.996,TCP  ,EXT_SERVER,80,11331_178,372,6,264,1,.A..S.,0,unknown
30.996,TCP  ,11331_178,314,EXT_SERVER,80,2,92,1,....S.,0,unknown
30.996,TCP  ,EXT_SERVER,80,11331_178,314,7,308,1,.A..S.,0,unknown
30.998,TCP  ,11331_178,421,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.998,TCP  ,EXT_SERVER,80,11331_178,421,6,264,1,.A..S.,0,unknown
1914.978,TCP  ,11331_178,277,EXT_SERVER,80,6,276,1,....S.,0,unknown
1914.978,TCP  ,EXT_SERVER,80,11331_178,277,25,1100,1,.A..S.,0,unknown
2595.692,TCP  ,11331_178,138,EXT_SERVER,80,8,368,1,....S.,0,unknown
2595.692,TCP  ,EXT_SERVER,80,11331_178,138,26,1144,1,.A..S.,0,unknown
1416.25,TCP  ,11331_178,307,EXT_SERVER,80,5,230,1,....S.,0,unknown
1416.25,TCP  ,EXT_SERVER,80,11331_178,307,19,836,1,.A..S.,0,unknown
1415.823,TCP  ,11331_178,134,EXT_SERVER,80,6,276,1,....S.,0,unknown
1415.823,TCP  ,EXT_SERVER,80,11331_178,134,20,880,1,.A..S.,0,unknown
1351.468,TCP  ,11331_178,232,EXT_SERVER,80,5,230,1,....S.,0,unknown
1351.468,TCP  ,EXT_SERVER,80,11331_178,232,19,836,1,.A..S.,0,unknown
1338.528,TCP  ,11331_178,257,EXT_SERVER,80,3,138,1,....S.,0,unknown
1338.528,TCP  ,EXT_SERVER,80,11331_178,257,18,792,1,.A..S.,0,unknown
1038.934,TCP  ,11331_178,132,EXT_SERVER,80,3,138,1,....S.,0,unknown
1038.934,TCP  ,EXT_SERVER,80,11331_178,132,13,572,1,.A..S.,0,unknown
1036.763,TCP  ,11331_178,250,EXT_SERVER,80,2,92,1,....S.,0,unknown
1036.763,TCP  ,EXT_SERVER,80,11331_178,250,12,528,1,.A..S.,0,unknown
1036.738,TCP  ,11331_178,150,EXT_SERVER,80,2,92,1,....S.,0,unknown
1036.738,TCP  ,EXT_SERVER,80,11331_178,150,12,528,1,.A..S.,0,unknown
1035.04,TCP  ,11331_178,303,EXT_SERVER,80,3,138,1,....S.,0,unknown
1035.04,TCP  ,EXT_SERVER,80,11331_178,303,13,572,1,.A..S.,0,unknown
1035.493,TCP  ,11331_178,326,EXT_SERVER,80,3,138,1,....S.,0,unknown
1035.493,TCP  ,EXT_SERVER,80,11331_178,326,13,572,1,.A..S.,0,unknown
1035.7,TCP  ,11331_178,140,EXT_SERVER,80,2,92,1,....S.,0,unknown
1035.7,TCP  ,EXT_SERVER,80,11331_178,140,12,528,1,.A..S.,0,unknown
1036.278,TCP  ,11331_178,292,EXT_SERVER,80,2,92,1,....S.,0,unknown
1036.278,TCP  ,EXT_SERVER,80,11331_178,292,12,528,1,.A..S.,0,unknown
1036.28,TCP  ,11331_178,141,EXT_SERVER,80,4,184,1,....S.,0,unknown
1036.28,TCP  ,EXT_SERVER,80,11331_178,141,14,616,1,.A..S.,0,unknown
1035.467,TCP  ,11331_178,305,EXT_SERVER,80,3,138,1,....S.,0,unknown
1035.467,TCP  ,EXT_SERVER,80,11331_178,305,13,572,1,.A..S.,0,unknown
1035.311,TCP  ,11331_178,341,EXT_SERVER,80,2,92,1,....S.,0,unknown
1035.311,TCP  ,EXT_SERVER,80,11331_178,341,12,528,1,.A..S.,0,unknown
1035.702,TCP  ,11331_178,83,EXT_SERVER,80,2,92,1,....S.,0,unknown
1035.702,TCP  ,EXT_SERVER,80,11331_178,83,12,528,1,.A..S.,0,unknown
2123.108,TCP  ,11331_178,227,EXT_SERVER,80,10,460,1,....S.,0,unknown
2123.108,TCP  ,EXT_SERVER,80,11331_178,227,38,1672,1,.A..S.,0,unknown
1033.528,TCP  ,11331_178,379,EXT_SERVER,80,2,92,1,....S.,0,unknown
1033.528,TCP  ,EXT_SERVER,80,11331_178,379,12,528,1,.A..S.,0,unknown
1035.346,TCP  ,11331_178,184,EXT_SERVER,80,2,92,1,....S.,0,unknown
1035.346,TCP  ,EXT_SERVER,80,11331_178,184,12,528,1,.A..S.,0,unknown
1036.359,TCP  ,11331_178,325,EXT_SERVER,80,3,138,1,....S.,0,unknown
1036.359,TCP  ,EXT_SERVER,80,11331_178,325,18,792,1,.A..S.,0,unknown
1039.93,TCP  ,11331_178,403,EXT_SERVER,80,3,138,1,....S.,0,unknown
1039.93,TCP  ,EXT_SERVER,80,11331_178,403,18,792,1,.A..S.,0,unknown
1039.791,TCP  ,11331_178,286,EXT_SERVER,80,2,92,1,....S.,0,unknown
1039.791,TCP  ,EXT_SERVER,80,11331_178,286,12,528,1,.A..S.,0,unknown
1039.858,TCP  ,11331_178,87,EXT_SERVER,80,3,138,1,....S.,0,unknown
1039.858,TCP  ,EXT_SERVER,80,11331_178,87,13,572,1,.A..S.,0,unknown
1039.916,TCP  ,11331_178,385,EXT_SERVER,80,2,92,1,....S.,0,unknown
1039.916,TCP  ,EXT_SERVER,80,11331_178,385,12,528,1,.A..S.,0,unknown
1040.954,TCP  ,11331_178,439,EXT_SERVER,80,2,92,1,....S.,0,unknown
1040.954,TCP  ,EXT_SERVER,80,11331_178,439,12,528,1,.A..S.,0,unknown
1040.932,TCP  ,11331_178,268,EXT_SERVER,80,2,92,1,....S.,0,unknown
1040.932,TCP  ,EXT_SERVER,80,11331_178,268,12,528,1,.A..S.,0,unknown
1040.946,TCP  ,11331_178,171,EXT_SERVER,80,4,184,1,....S.,0,unknown
1040.946,TCP  ,EXT_SERVER,80,11331_178,171,14,608,1,.A..S.,0,unknown
100.072,TCP  ,10163_29,56395,EXT_SERVER,80,6,387,1,  0xdb,0,unknown
100.072,TCP  ,EXT_SERVER,80,10163_29,56395,5,779,1,.APRSF,0,unknown
30.997,TCP  ,11367_133,43476,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11367_133,43476,6,264,1,.A..S.,0,unknown
30.998,TCP  ,EXT_SERVER,80,11368_180,26797,6,264,1,.A..S.,0,unknown
30.998,TCP  ,11368_180,26797,EXT_SERVER,80,1,46,1,....S.,0,unknown
31,TCP  ,11369_112,2136,EXT_SERVER,80,1,46,1,....S.,0,unknown
31,TCP  ,EXT_SERVER,80,11369_112,2136,6,264,1,.A..S.,0,unknown
30.997,TCP  ,11367_133,24733,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11367_133,24733,6,264,1,.A..S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11368_180,47165,6,264,1,.A..S.,0,unknown
30.997,TCP  ,11368_180,47165,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.999,TCP  ,11369_112,20685,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.999,TCP  ,EXT_SERVER,80,11369_112,20685,6,264,1,.A..S.,0,unknown
30.998,TCP  ,11367_133,9066,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.998,TCP  ,EXT_SERVER,80,11367_133,9066,6,264,1,.A..S.,0,unknown
30.998,TCP  ,EXT_SERVER,80,11368_180,3147,6,264,1,.A..S.,0,unknown
30.998,TCP  ,11368_180,3147,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.996,TCP  ,11369_112,14218,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.996,TCP  ,EXT_SERVER,80,11369_112,14218,6,264,1,.A..S.,0,unknown
31,TCP  ,11367_133,26713,EXT_SERVER,80,1,46,1,....S.,0,unknown
31,TCP  ,EXT_SERVER,80,11367_133,26713,6,264,1,.A..S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11368_180,49582,6,264,1,.A..S.,0,unknown
30.997,TCP  ,11368_180,49582,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.996,TCP  ,11369_112,18528,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.996,TCP  ,EXT_SERVER,80,11369_112,18528,6,264,1,.A..S.,0,unknown
30.999,TCP  ,11367_133,14428,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.999,TCP  ,EXT_SERVER,80,11367_133,14428,6,264,1,.A..S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11368_180,61977,6,264,1,.A..S.,0,unknown
30.997,TCP  ,11368_180,61977,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.997,TCP  ,11369_112,33820,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11369_112,33820,6,264,1,.A..S.,0,unknown
30.996,TCP  ,11367_133,582,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.996,TCP  ,EXT_SERVER,80,11367_133,582,6,264,1,.A..S.,0,unknown
30.996,TCP  ,EXT_SERVER,80,11368_180,21629,6,264,1,.A..S.,0,unknown
30.996,TCP  ,11368_180,21629,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.997,TCP  ,11369_112,10398,EXT_SERVER,80,1,46,1,....S.,0,unknown
30.997,TCP  ,EXT_SERVER,80,11369_112,10398,6,264,1,.A..S.,0,unknown
14.997,TCP  ,10956_30,46143,EXT_SERVER,80,1,46,1,....S.,0,unknown
14.997,TCP  ,EXT_SERVER,80,10956_30,46143,5,220,1,.A..S.,0,unknown
14.996,TCP  ,EXT_SERVER,80,10958_98,48931,5,220,1,.A..S.,0,unknown
14.996,TCP  ,10958_98,48931,EXT_SERVER,80,1,46,1,....S.,0,unknown
14.999,TCP  ,EXT_SERVER,80,10958_5,32695,5,220,1,.A..S.,0,unknown
14.999,TCP  ,10958_5,32695,EXT_SERVER,80,1,46,1,....S.,0,unknown
14.996,TCP  ,10956_166,21449,EXT_SERVER,80,1,46,1,....S.,0,unknown
14.996,TCP  ,EXT_SERVER,80,10956_166,21449,5,220,1,.A..S.,0,unknown
14.997,TCP  ,10956_73,36982,EXT_SERVER,80,1,46,1,....S.,0,unknown
14.997,TCP  ,EXT_SERVER,80,10956_73,36982,5,220,1,.A..S.,0,unknown
6.997,TCP  ,EXT_SERVER,80,10958_81,29277,4,176,1,.A..S.,0,unknown
6.997,TCP  ,10958_81,29277,EXT_SERVER,80,1,46,1,....S.,0,unknown
